trial,nrows,nbins,filter,sketch_size,time (ns)
3,10000000,10000,filter4,1,469000.00
4,10000000,10000,filter4,1,568500.00
0,10000000,10000,filter4,2,24243300.00
1,10000000,10000,filter4,2,701400.00
2,10000000,10000,filter4,2,607900.00
3,10000000,10000,filter4,2,589300.00
4,10000000,10000,filter4,2,546000.00
0,10000000,10000,filter4,4,1164400.00
1,10000000,10000,filter4,4,1010400.00
2,10000000,10000,filter4,4,955300.00
3,10000000,10000,filter4,4,891600.00
4,10000000,10000,filter4,4,873500.00
0,10000000,10000,filter4,8,2063400.00
1,10000000,10000,filter4,8,1579400.00
2,10000000,10000,filter4,8,1503500.00
3,10000000,10000,filter4,8,1539500.00
4,10000000,10000,filter4,8,1584400.00
0,10000000,100000,filter1,1,93864603.00
1,10000000,100000,filter1,1,45772002.00
2,10000000,100000,filter1,1,47171901.00
3,10000000,100000,filter1,1,50813102.00
4,10000000,100000,filter1,1,49157402.00
0,10000000,100000,filter1,2,67321602.00
1,10000000,100000,filter1,2,70330403.00
2,10000000,100000,filter1,2,48459502.00
3,10000000,100000,filter1,2,44489601.00
4,10000000,100000,filter1,2,44673302.00
0,10000000,100000,filter1,4,76106303.00
1,10000000,100000,filter1,4,62243103.00
2,10000000,100000,filter1,4,66276002.00
3,10000000,100000,filter1,4,61815302.00
4,10000000,100000,filter1,4,62859803.00
0,10000000,100000,filter1,8,64323703.00
1,10000000,100000,filter1,8,62944802.00
2,10000000,100000,filter1,8,62232502.00
3,10000000,100000,filter1,8,61032102.00
4,10000000,100000,filter1,8,64881703.00
0,10000000,100000,filter2,1,44560102.00
1,10000000,100000,filter2,1,42451802.00
2,10000000,100000,filter2,1,43397501.00
3,10000000,100000,filter2,1,40247502.00
4,10000000,100000,filter2,1,39032001.00
0,10000000,100000,filter2,2,55906002.00
1,10000000,100000,filter2,2,54628602.00
2,10000000,100000,filter2,2,66120602.00
3,10000000,100000,filter2,2,68271103.00
4,10000000,100000,filter2,2,68153802.00
0,10000000,100000,filter2,4,55017102.00
1,10000000,100000,filter2,4,53064402.00
2,10000000,100000,filter2,4,48874302.00
3,10000000,100000,filter2,4,45895702.00
4,10000000,100000,filter2,4,43857901.00
0,10000000,100000,filter2,8,55948902.00
1,10000000,100000,filter2,8,55498202.00
2,10000000,100000,filter2,8,57487202.00
3,10000000,100000,filter2,8,57823202.00
4,10000000,100000,filter2,8,58134402.00
0,10000000,100000,filter3,1,60241803.00
1,10000000,100000,filter3,1,38816401.00
2,10000000,100000,filter3,1,41962302.00
3,10000000,100000,filter3,1,38127201.00
4,10000000,100000,filter3,1,38958502.00
0,10000000,100000,filter3,2,74218803.00
1,10000000,100000,filter3,2,68250802.00
2,10000000,100000,filter3,2,53309902.00
3,10000000,100000,filter3,2,53713202.00
4,10000000,100000,filter3,2,55571102.00
0,10000000,100000,filter3,4,70290002.00
1,10000000,100000,filter3,4,68994003.00
2,10000000,100000,filter3,4,68044102.00
3,10000000,100000,filter3,4,68640603.00
4,10000000,100000,filter3,4,71609703.00
0,10000000,100000,filter3,8,73434903.00
1,10000000,100000,filter3,8,68762002.00
2,10000000,100000,filter3,8,75000503.00
3,10000000,100000,filter3,8,73416103.00
4,10000000,100000,filter3,8,74517303.00
0,10000000,100000,filter4,1,467300.00
1,10000000,100000,filter4,1,245800.00
2,10000000,100000,filter4,1,234700.00
3,10000000,100000,filter4,1,240600.00
4,10000000,100000,filter4,1,233100.00
0,10000000,100000,filter4,2,266306710.00
1,10000000,100000,filter4,2,715400.00
2,10000000,100000,filter4,2,533700.00
3,10000000,100000,filter4,2,570100.00
4,10000000,100000,filter4,2,526500.00
0,10000000,100000,filter4,4,1302800.00
1,10000000,100000,filter4,4,861700.00
2,10000000,100000,filter4,4,868100.00
3,10000000,100000,filter4,4,836000.00
4,10000000,100000,filter4,4,865800.00
0,10000000,100000,filter4,8,2106800.00
1,10000000,100000,filter4,8,1474500.00
2,10000000,100000,filter4,8,1490000.00
3,10000000,100000,filter4,8,1510900.00
4,10000000,100000,filter4,8,1665000.00
0,10000000,1000000,filter1,1,58978200.00
1,10000000,1000000,filter1,1,40851401.00
2,10000000,1000000,filter1,1,41568600.00
3,10000000,1000000,filter1,1,39693001.00
4,10000000,1000000,filter1,1,39383200.00
0,10000000,1000000,filter1,2,49751201.00
1,10000000,1000000,filter1,2,50986601.00
2,10000000,1000000,filter1,2,49878600.00
3,10000000,1000000,filter1,2,50893801.00
4,10000000,1000000,filter1,2,49011100.00
0,10000000,1000000,filter1,4,56989401.00
1,10000000,1000000,filter1,4,67175501.00
2,10000000,1000000,filter1,4,60831801.00
3,10000000,1000000,filter1,4,57204200.00
4,10000000,1000000,filter1,4,56099401.00
0,10000000,1000000,filter1,8,62326201.00
1,10000000,1000000,filter1,8,59597200.00
2,10000000,1000000,filter1,8,61498301.00
3,10000000,1000000,filter1,8,61512201.00
4,10000000,1000000,filter1,8,61511301.00
0,10000000,1000000,filter2,1,40779600.00
1,10000000,1000000,filter2,1,38684101.00
2,10000000,1000000,filter2,1,39238400.00
3,10000000,1000000,filter2,1,38866301.00
4,10000000,1000000,filter2,1,44709000.00
0,10000000,1000000,filter2,2,51282601.00
1,10000000,1000000,filter2,2,42469101.00
2,10000000,1000000,filter2,2,43556000.00
3,10000000,1000000,filter2,2,43548001.00
4,10000000,1000000,filter2,2,40401300.00
0,10000000,1000000,filter2,4,65790801.00
1,10000000,1000000,filter2,4,79049901.00
2,10000000,1000000,filter2,4,69146301.00
3,10000000,1000000,filter2,4,92136301.00
4,10000000,1000000,filter2,4,63843901.00
0,10000000,1000000,filter2,8,73704801.00
1,10000000,1000000,filter2,8,74639801.00
2,10000000,1000000,filter2,8,79526601.00
3,10000000,1000000,filter2,8,77154001.00
4,10000000,1000000,filter2,8,74968701.00
0,10000000,1000000,filter3,1,39861701.00
1,10000000,1000000,filter3,1,38391600.00
2,10000000,1000000,filter3,1,39066701.00
3,10000000,1000000,filter3,1,40754100.00
4,10000000,1000000,filter3,1,40931501.00
0,10000000,1000000,filter3,2,56421601.00
1,10000000,1000000,filter3,2,56274600.00
2,10000000,1000000,filter3,2,53888401.00
3,10000000,1000000,filter3,2,55207401.00
4,10000000,1000000,filter3,2,65081600.00
0,10000000,1000000,filter3,4,62855801.00
1,10000000,1000000,filter3,4,64382301.00
2,10000000,1000000,filter3,4,65615601.00
3,10000000,1000000,filter3,4,66641001.00
4,10000000,1000000,filter3,4,80553001.00
0,10000000,1000000,filter3,8,69518300.00
1,10000000,1000000,filter3,8,68234801.00
2,10000000,1000000,filter3,8,67744101.00
3,10000000,1000000,filter3,8,67465001.00
4,10000000,1000000,filter3,8,67451701.00
0,10000000,1000000,filter4,1,581400.00
1,10000000,1000000,filter4,1,259000.00
2,10000000,1000000,filter4,1,228800.00
3,10000000,1000000,filter4,1,226100.00
4,10000000,1000000,filter4,1,230300.00
0,10000000,1000000,filter4,2,2918810236.00
1,10000000,1000000,filter4,2,705300.00
2,10000000,1000000,filter4,2,552300.00
3,10000000,1000000,filter4,2,533400.00
4,10000000,1000000,filter4,2,533400.00
0,10000000,1000000,filter4,4,1106400.00
1,10000000,1000000,filter4,4,845400.00
2,10000000,1000000,filter4,4,868800.00
3,10000000,1000000,filter4,4,833500.00
4,10000000,1000000,filter4,4,858400.00
0,10000000,1000000,filter4,8,1830700.00
1,10000000,1000000,filter4,8,1442800.00
2,10000000,1000000,filter4,8,1460600.00
3,10000000,1000000,filter4,8,1431400.00
4,10000000,1000000,filter4,8,1425000.00
